Emma at Venice - Festival with talented Saoirse, film, premieres, red carpet
Mark on Hike - Ethan with adventurous Sam, backpack, carries, forest trail
Nico in Buenos Aires - Sofia with joyful Dante, dance, practices, tango night
Tilda in Dublin - Ronan with cheerful Aoife, story, tells, cozy evening
Yara in Beirut - Tarek with friendly Salma, fruit, picks, outdoor market
Ethan on Hike - Claire with brave Lucas, trail, climbs, mountain summit
Tom on Couch - Jerry with mischievous Tuffy, button, presses, remote war
Peter in Neverland - Wendy with loyal Tinkerbell, adventure, follows, pirate chase
Luke in Dagobah - Yoda with calm R2-D2, saber, ignites, Jedi training
Emma in Park - Noah with playful Lucas, kite, flies, family outing
Gio in Florence - Marco with artistic Bianca, mural, finishes, street festival
Lucia in Barcelona - Theo with polite Nora, market, strolls, Sunday morning
Megan in Kensington - Harry with playful Archie, book, reads, family gathering
Sherlock on Baker - Watson with loyal Lestrade, case, solves, crime mystery
Gio in Florence - Marco with creative Lucia, mural, finishes, public art
Buzz in Rocket - Woody with brave Rex, planet, explores, space journey
Elara in Paris - Hugo with creative Eloise, painting, finishes, art fair
Cyrus in Athens - Petra with curious Kostas, temple, explores, cultural tour
Huey in Duckburg - Webby with playful Dewey, map, reads, treasure hunt
Tara at Airport - Omar with calm Yasmin, passport, checks, security line
Po in Valley - Tigress with bold Crane, chopstick, grabs, noodle challenge
Lior in Tel Aviv - Ori with lively Shira, guitar, strums, street performance
Amira in Cairo - Omar with calm Noor, dish, serves, family meal
Percy from Olympus - Grover with satyr Annabeth, lightning, strikes, god quest
Paul in Stadium - Mike with enthusiastic Jake, cheer, leads, football match
Lucia in Venice - Aldo with calm Giada, canal, paddles, evening tour
Ravi in Delhi - Karan with energetic Ishaan, cricket, plays, street game
Anika in Delhi - Ravi with playful Meera, kite, flies, rooftop competition
Homer in Springfield - Marge with loyal Bart, donut, eats, lazy morning
Simba in Jungle - Timon with lazy Pumbaa, tune, sings, hakuna life
Cai in Shanghai - Ming with curious Li, temple, visits, historical tour
Marina at Pier - Lucas with quiet Nora, fish, catches, peaceful morning
Kanye at Studio - West with lively Pharrell, beat, makes, album session
Freja in Stockholm - Leif with calm Ingrid, coffee, brews, fika break
Mina on Beach - Eli with adventurous Mateo, wave, jumps, ocean play
Tessa in Park - Theo with happy Finn, ball, throws, family game
Anna at Gallery - Ethan with thoughtful Noah, artwork, studies, exhibition tour
Miguel in Land - Héctor with forgotten Imelda, music, plays, family reunion
Jeff at Amazon - Andy with dedicated Jassy, policy, updates, corporate meeting
Emir in Dubai - Samira with kind Tarek, gift, buys, shopping spree
Johnny in Porkbelly - Dukey with clumsy Bling-Bling, experiment, tries, lab mishap
Peridot on Earth - Lapis with calm Steven, gem, powers, protection spell
Nico in Madrid - Alba with polite Hugo, coffee, shares, cafe chat
Elsa in Storm - Anna with friendly Gale, snow, whirls, frozen heart
Jennifer at Friends - Courtney with cheerful Lisa, reunion, films, nostalgic episode
Sarah at Museum - Lucas with thoughtful Ethan, painting, admires, guided tour
Nigel in Thornberrys - Eliza with adventurous Darwin, animal, rescues, jungle trek
Thor in Asgard - Loki with mischievous Odin, hammer, swings, cosmic war
Eep in Crood - Valley with playful Thunk, egg, hunts, morning meal
Sully from Monsters - Mike with little Boo, door, swings, scream energy
Marek in Prague - Tomas with polite Nina, coffee, sips, riverside cafe
Elina in Helsinki - Sven with energetic Aksel, sauna, enjoys, winter day
Stitch in Space - Lilo with playful Nani, spaceship, flies, intergalactic rescue
Anna at Bridge - David with brave Claire, photo, snaps, scenic view
Jonas in Reykjavik - Elina with adventurous Aksel, glacier, hikes, icy trek
Rafa in Valencia - Alba with adventurous Mateo, wave, surfs, ocean ride
Javier at Pier - Clara with relaxed Tom, boat, anchors, fishing trip
Camila in Park - Santiago with playful Diego, frisbee, throws, sunny afternoon
Adam at Gym - Megan with focused Henry, workout, completes, fitness session
Finn in Ooo - Kingdom with witty Jake, map, follows, adventure quest
Sandy in Bikini - Bottom with determined Patrick, helmet, wears, karate fight
Connie at Lighthouse - Greg with cool Steven, ukulele, plays, jam session
Julia in Garden - Noah with kind Oliver, tree, plants, spring project
Mark on Patio - Linda with energetic Max, grill, lights, barbecue party
Jonas in Reykjavik - Elina with brave Aksel, glacier, climbs, snowy trail
Otto in Helsinki - Elina with helpful Kimi, snowman, builds, winter fun
Jake on Adventure - Trail with funny Finn, guitar, strums, hiking break
Rachel on Boat - David with thoughtful John, sail, adjusts, lake outing
Nina in Munich - Ansel with energetic Lukas, kite, flies, summer day
Julian in Tokyo - Keiko with friendly Haru, ramen, eats, night out
Tessa on Deck - Hugo with adventurous Theo, sail, adjusts, sea journey
Jonas at Conference - Laila with eloquent Omar, speech, delivers, keynote talk
Zane in Busan - Hana with polite Kyung, seat, offers, crowded ride
Belle in Village - Beast with caring Lumière, rose, wilts, enchanted curse
Anna in Ice - Castle with joyful Olaf, door, opens, sister reunion
Rhea in Mumbai - Dev with generous Priya, book, donates, school charity
Sophia on Plane - Oliver with sleepy James, movie, watches, transatlantic flight
Courage at Farmhouse - Muriel with brave Eustace, monster, fights, spooky night
Zuko at Palace - Azula with cruel Ozai, plan, reveals, fire attack
Rhea in Athens - Niko with curious Eleni, temple, explores, ancient tour
Kanye in Wyoming - Kim with stylish North, album, drops, release party
Barbie at Dreamhouse - Ken with stylish Skipper, fashion, glows, glam life
Rachel on Yacht - Lucas with joyful Finn, wave, rides, summer vacation
Emma in Gallery - Oliver with curious Zoe, sculpture, views, art night
Dario in Florence - Bianca with elegant Pietro, dinner, serves, family gathering
Thor from Thunder - Loki with Odin’s wisdom, strike, thunders, Asgard legacy
Rapunzel with Flynn - Maximus in royal Palace, braid, shines, reunion day
Leo on Hike - Astrid with adventurous Hugo, trail, follows, mountain climb
Zuko on Ember - Island with sharp Azula, fire, strikes, royal duel
Mona in Cairo - Tariq with charming Zayn, market, strolls, afternoon bazaar
Emma in Paris - Robert with elegant Sophie, dinner, serves, French cuisine
Harper in Sydney - Finn with playful Isla, surfboard, rides, wave practice
Tara in Sydney - Finn with joyful Isla, surfboard, carries, wave lesson
Emir in Dubai - Laila with adventurous Yara, desert, rides, camel tour
Charlie in Peanuts - Lucy with mean Schroeder, football, kicks, fall prank
Fiona in Tower - Shrek with brave Donkey, rescue, starts, fairy quest
Isla in Florence - Lucas with artistic Sofia, canvas, paints, street art
Helena in Warsaw - Michal with friendly Nina, train, boards, city trip
Drake in Toronto - Rihanna with soulful Nicki, track, drops, rap album
John in Cabin - Claire with cozy Ethan, fire, lights, winter night
Gollum with Frodo - Sam under fiery Volcano, ring, vanishes, end quest
Buzz in Toy - Story with adventurous Rex, mission, leads, new adventure
Dory in Ocean - Marlin with cautious Nemo, school, finds, reef reunion
Marta in Lisbon - Elias with thoughtful Eva, pastry, eats, morning break
Liam on Mountain - David with brave Ethan, trail, climbs, hiking trip
Eep in Crood - Valley with curious Thunk, fish, catches, river adventure
David on Broadway - Sarah with cheerful Mia, role, performs, theater play
Tom in House - Jerry with mischievous Tuffy, cheese, steals, fridge raid
Simba on Mountain - Nala with loyal Zazu, roar, echoes, king's return
Rachel in Kitchen - Ben with joyful Anna, cookie, bakes, holiday treat
Will in Hollywood - Jada with bold Willow, series, produces, family show
Bella in Forks - Edward under rainy Cullen, vampire, shines, love story
Jorge in Havana - Camila with lively Tarek, dance, leads, salsa show
Norville at Coolsville - Fred with clumsy Shaggy, mystery, solves, haunted house
Klaus in Hargeisa - Jesper with kind Alva, letter, delivers, winter night
Olaf on Shore - Sven with fun Kristoff, carrot, crunches, reindeer race
Peter on Rooftop - MJ with loyal Ned, drone, flies, rooftop race
Elsa on Mountain - Anna with kind Olaf, flurry, swirls, magical journey
Aurora in Castle - Maleficent with cursed Phillip, spindle, pricks, deep sleep
Bill at Microsoft - Satya with diligent Brad, update, presents, software release
Sam at Workshop - Ethan with practical Tom, design, creates, DIY project
Sofia in Barcelona - Marc with cheerful Alba, dish, serves, family lunch
Tarzan in Jungle - Jane with friendly Terk, vine, swings, forest adventure
Billy in Endsville - Mandy with gloomy Grim, plan, thwarts, underworld plot
Kaito in Tokyo - Aiko with quiet Yuto, lantern, lights, evening festival
Eliora in Budapest - Jarek with friendly Mira, flower, plants, garden project
Mia in Berlin - Jonas with energetic Magnus, bike, rides, city street
Gumball at School - Darwin with curious Anais, prank, plans, classroom fun
Nina in Cafe - Noah with patient Ivy, order, places, coffee break
Vanya in Moscow - Sergei with quiet Anya, chess, plays, afternoon game
Megan on Air - Force with elegant Kate, meeting, attends, royal tour
Simba at Waterhole - Nala with Zazu, herd, drinks, savanna peace
Pluto in Doghouse - Mickey with loving Minnie, bone, chews, quiet afternoon
David at Old - Beckham with cheerful Harry, goal, kicks, charity match
Theo in New - York with curious Ivy, library, visits, research day
Amara in Lagos - Kofi with thoughtful Zuri, story, tells, evening gathering
Amira in Dubai - Tariq with friendly Samira, market, explores, weekend outing
Ben at Theater - Mia with cheerful Olivia, ticket, holds, opening night
James in Bakery - Emily with patient Sophia, order, takes, morning rush
Nico at Beach - Laila with energetic Lara, shell, collects, family trip
Neo in City - Trinity with fearless Smith, code, hacks, virtual battle
Javier in Madrid - Elena with curious Marco, fountain, admires, city square
Milo in Amsterdam - Lars with curious Lotte, canal, paddles, boat ride
Harper in Vancouver - Leo with energetic Finn, frisbee, throws, park game
Otis in Edinburgh - Angus with playful Isla, frisbee, throws, park game
Gio in Venice - Marco with bold Matteo, gondola, rows, evening ride
Emma on Island - Leo with curious Olivia, snorkel, tries, tropical vacation
Marcos in Field - Javier with competitive Hugo, goal, scores, football match
Tilda in Hamburg - Lars with bold Sven, bike, rides, park path
Tim at Google - Sundar with strategic Ruth, report, presents, quarterly review
Jorge in Havana - Camila with joyful Tarek, rumba, dances, night show
Owen at Festival - Liza with cheerful Finn, lantern, lights, night parade
Dora in Jungle - Diego with curious Boots, map, follows, treasure quest
Liam on Field - Mason with energetic Jake, ball, kicks, soccer game
Diana at War - Steve with brave Etta, file, reads, battlefield plan
Lucia in Barcelona - Hugo with thoughtful Mateo, coffee, shares, city cafe
Sven in Copenhagen - Freya with polite Kasper, pastry, buys, bakery stop
Henry in Restaurant - Lucas with patient Claire, order, places, dinner outing
Isla at Party - Owen with cheerful Zara, toast, gives, birthday night
Elsa in Storm - Anna with icy Gale, magic, bursts, heart journey
Aang at Air - Temple with strong Toph, element, bends, training session
Asha in Nairobi - Kofi with brave Mosi, soccer, plays, city match
Saskia in Berlin - Felix with diligent Ansel, gallery, opens, art night
Soren in Zurich - Lena with energetic Fabian, kite, flies, summer breeze
Frodo from Mordor - Sam under dark Eye, ring, burns, final journey
Ava in Park - Mateo with playful Hugo, dog, walks, morning stroll
Eva in Library - Jack with diligent Clara, book, reads, exam preparation
Dora on River - Swiper with mischievous Boots, raft, floats, jungle quest
Sam in Kitchen - Noah with busy Olivia, pancake, flips, Sunday brunch
Mowgli at Jungle - Baloo with fun Bagheera, vine, swings, wild lesson
Dory in Reef - Nemo with curious Squirt, jellyfish, swims, ocean quest
Dora on Island - Diego with clever Boots, map, guides, treasure hunt
Amina in Kitchen - Mateo with helpful Clara, soup, stirs, dinner prep
Anne in Amphibia - Sasha with brave Sprig, sword, trains, frog mission
Clara at Cafe - Marco with patient Leila, pastry, shares, breakfast time
Otto in Berlin - Lotte with bold Kasper, bike, rides, city tour
Kylie in New - York with joyful Kendall, product, promotes, beauty launch
Amira at Wedding - Tariq with happy Leila, toast, gives, celebration night
Ariel at Reef - Sebastian with scared Flounder, song, plays, underwater concert
Lior in Tel Aviv - Ori with energetic Nia, kite, flies, seaside trip
Rania in Casablanca - Omar with lively Karim, spice, buys, market tour
Otto in Munich - Clara with elegant Hans, beer, pours, autumn festival
Anna on Field - Jake with energetic Noah, goal, scores, football match
Gigi in Milan - Bella with bold Kaia, photo, shoots, fashion spread
Robin in Forest - Marian with loyal Friar, arrow, flies, rescue mission
Amir in Restaurant - Sarah with thoughtful Finn, dessert, orders, evening date
Nina in Warsaw - Tomas with patient Ewa, flower, plants, spring garden
Ash on Route - Misty with stubborn Brock, pokémon, trains, gym battle
Ansel in Munich - Tomas with calm Lotte, tram, rides, downtown trip
Hercules in Olympus - Meg with witty Hades, strength, grows, hero glory
Lucia in Milan - Bianca with friendly Matteo, coffee, sips, fashion break
Simba on Rock - Mufasa with wise Zazu, roar, echoes, lion rule
David at Club - Ben with lively Mia, music, dances, night out
Marek in Prague - Viktor with diligent Tomas, train, catches, morning commute
Peter at Tower - MJ with curious Ned, drone, flies, science project
Chris at Concert - Olivia with excited Liam, song, sings, festival crowd
Zara in Lisbon - Rafael with patient Zeno, wine, samples, vineyard tour
Harper in Vancouver - Isla with energetic Noah, canoe, paddles, lake ride
Isla on Pier - Kai with excited Finn, fish, catches, weekend fun
Ben at Pool - John with energetic Jack, dive, takes, swim meet
Mordecai in Park - Rigby with goofy Skips, video game, plays, lazy afternoon
Kyra at Salon - Nina with friendly Holly, haircut, gets, style change
Draco at Manor - Narcissa with cunning Lucius, wand, points, family defense
Buzz on Moon - Woody with funny Rex, alien, appears, space adventure
Olivia at Wedding - Claire with joyful Tom, dance, shares, celebration night
Isabel at Mall - Javier with joyful Mateo, shoes, buys, shopping spree
Liam on Campus - Julia with friendly Mark, note, shares, study group
Peter in New - York with smart MJ, web, spins, rooftop patrol
Ravi in Mumbai - Asha with joyful Meera, dance, learns, Diwali festival
Simba at Ceremony - Mufasa with loving Sarabi, cub, born, future king
Pikachu on Kanto - Route with energetic Ash, thunderbolt, fires, gym battle
Dante in Florence - Gio with patient Chiara, sketch, draws, art session
Ahmed on Market - Fatima with thoughtful Samir, spice, picks, grocery run
George in Lake - Clooney with elegant Amal, boat, rides, scenic tour
Rachel in London - Mike with curious Olivia, museum, explores, art exhibition
Olivia at Museum - Claire with curious Lucas, sculpture, studies, art day
Gandalf at Gate - Legolas with swift Aragorn, path, clears, middle-earth quest
Haruki in Kyoto - Yuna with serene Hiro, bonsai, trims, zen practice
Hana at Festival - Yusef with cheerful Laila, lantern, lights, night parade
Dipper in Gravity - Falls with brave Mabel, journal, decodes, paranormal mystery
Scooby at Mystery - Inc with goofy Shaggy, sandwich, shares, spooky adventure
Owen on Trail - Zoe with brave Nico, map, checks, forest walk
Gio in Rome - Marco with thoughtful Lucia, gelato, eats, evening stroll
Luke in Galaxy - Leia with rebel Chewbacca, blaster, fires, space saga
Bill in Seattle - Melinda with caring Warren, foundation, funds, global project
Ralph on Internet - Felix with glitch Vanellope, code, repairs, digital world
Zuko at Palace - Mai with stoic Ty Lee, dagger, throws, fire nation duel
Amina at Park - Tariq with joyful Mia, swing, pushes, family outing
Michelle at Harvard - Barack with thoughtful Kamala, lecture, gives, leadership series
Cat in Alley - Dog with playful Winslow, toy, grabs, street chase
Julia at Party - John with kind Olivia, dance, shares, wedding night
Jiro in Osaka - Emi with patient Yuto, sushi, rolls, family dinner
Ava in Market - Ethan with careful Clara, fruit, selects, healthy snack
Penny in Elmore - Gumball with silly Darwin, prank, pulls, classroom fun
Simba at Pride - Scar with sneaky Hyenas, throne, claims, lion betrayal
Felix in Oslo - Ingrid with calm Bjorn, coffee, sips, morning meeting
Emma at Mall - Claire with excited Lucas, outfit, tries, shopping spree
Linda on Balcony - Felix with calm Sofia, tea, sips, morning routine
Sophia at Party - Tom with lively Mia, toast, gives, festive night
Mac in Foster's - Home with joyful Bloo, friend, meets, imaginary world
Clarence at School - Jeff with curious Sumo, project, presents, science fair
Sophia at Gym - Lucas with focused Ethan, weights, lifts, workout session
Buttercup in Townsville - Bubbles with sweet Blossom, robot, battles, city patrol
Emma in Garden - Olivia with caring David, rose, trims, spring cleanup
Elsa on Throne - Anna with snowy Hans, kingdom, saves, love magic
Adele in Vienna - Bruno with playful Elara, pastry, shares, morning chat
Rex in Abysus - Six with brave Holiday, nanite, activates, rescue mission
Cleo in Lisbon - Rafael with bold Zora, pastry, samples, cafe stop
James in Cafe - Linda with calm Ben, latte, orders, work break
Tinker at Hollow - Bell with playful Rosetta, pixie, flies, garden mission
Violet in House - Dash with energetic Jack-Jack, power, grows, family fight
Emma in Los Angeles - Brad with kind Maddox, project, directs, film production
Boba in Palace - Fett with sly Jabba, bounty, collects, galactic hunt
Emma at Oscars - Timothée with charming Zendaya, award, presents, film gala
Scooby in Mansion - Shaggy with brave Fred, clue, solves, ghost mystery
Noah in Tokyo - Keiko with joyful Haru, sushi, eats, lunch date
Stitch on Island - Lilo with happy Nani, ukulele, plays, ohana song
Amara in Nairobi - Kofi with energetic Zuri, dance, practices, community festival
Ellen at Studio - Portia with kind Anne, joke, cracks, comedy hour
Hiccup in Berk - Astrid with loyal Toothless, flame, breathes, dragon flight
Mia at Airport - Chris with calm James, gate, waits, delayed flight
Lucia in Florence - Pietro with artistic Bianca, painting, hangs, gallery event
Jack on Titanic - Rose with elegant Cal, dance, shares, ship gala
Perry at Hideout - Phineas with clever Ferb, gadget, builds, spy mission
Liam at Cinema - Olivia with joyful Ethan, movie, watches, date night
Toby on Beach - Mila with cheerful Owen, kite, flies, windy day
Blossom in Townsville - Bubbles with brave Buttercup, villain, defeats, hero patrol
Poe on Mission - Finn with brave Rey, blaster, fires, resistance battle
Gabriel at Club - Clara with lively Luca, song, sings, dance floor
Basil in Cairo - Layla with curious Omar, spice, selects, morning bazaar
Liam on Terrace - Claire with joyful Emily, cocktail, sips, evening celebration
Oliver at Market - Hannah with picky Daniel, list, checks, grocery shopping
Jack on Pearl - Sparrow with crafty Barbossa, compass, guides, hidden gold
Korra in Republic - Asami with fierce Mako, motorcycle, rides, night patrol
Otto in Zurich - Theo with bold Lotte, bike, pedals, riverside path
Naruto from Leaf - Sasuke with fiery Sakura, shuriken, flies, ninja training
Timmy in Dimmsdale - Cosmo with silly Wanda, wish, grants, fun chaos
Kenzo on Campus - Emi with diligent Hiro, exam, studies, group session
Taylor in Nashville - Blake with playful Joe, guitar, plays, live show
Angelina at UN - Assembly with passionate Malala, speech, gives, human rights
Spike in Ponyville - Twilight with caring Rainbow, book, reads, magic lesson
Sophia on Balcony - John with caring Rachel, book, reads, quiet evening
Elio in Milan - Giada with cheerful Matteo, espresso, sips, morning chat
Chris in Library - Anna with quiet Mia, book, reads, exam preparation
Darth on Death - Star with evil Palpatine, plan, hatches, galactic conquest
Ansel in Munich - Clara with creative Lukas, sculpture, carves, art workshop
Ash in Pallet - Town with loyal Pikachu, badge, wins, gym challenge
Yoda on Dagobah - Luke with brave R2-D2, training, begins, force mastery
Blu in Rio - Jewel with joyful Rafael, feather, preens, carnival parade
Sophia on Train - Ethan with polite Laura, ticket, holds, long journey
Spock with Kirk - Uhura on Starship, signal, beams, interstellar mission
Isla in Edinburgh - Angus with loyal Otis, castle, tours, historical visit
Freja in Stockholm - Leif with cheerful Ingrid, coffee, shares, lakeside break
Bilbo on Road - Thorin with proud Balin, map, points, mountain treasure
Frodo with Ring - Sam under ominous Mountain, burden, grows, final task
Elsa of Arendelle - Anna with icy Olaf, snow, falls, winter kingdom
Tina on Ferry - Adam with friendly Zara, snack, shares, lake ride
Mira in Rome - Aldo with thoughtful Giada, pasta, eats, family dinner
Cato in Rome - Lucia with curious Pietro, fountain, admires, morning walk
Huey in Duckburg - Dewey with curious Webby, treasure, finds, lost adventure
Pidge on Space - Lion with sharp Keith, console, hacks, alien mission
Mickey in Disneyland - Minnie with cheerful Goofy, balloon, holds, parade crowd
Niko in Zurich - Freja with energetic Elina, ski, tries, snowy slope
Yara in Beirut - Tarek with adventurous Karim, trail, follows, mountain hike
Casper in Mansion - Kat with curious Dr Harvey, ghost, hides, haunted room
Sophie at Conference - Kevin with eloquent Nina, pitch, presents, business deal
Sophia in Cabin - Finn with caring Jack, blanket, folds, evening chill
Popeye on Ship - Olive with sweet Bluto, spinach, eats, strength battle
Mina in Cairo - Omar with patient Leila, tea, drinks, afternoon bazaar
Harry with Dobby - Draco under Slytherin Dungeon, wand, sparks, wizard duel
Barack on Air - Force with brave Kamala, bill, signs, national reform
Sam on Street - Chris with playful Max, balloon, catches, market day
Patrick in Bikini - Bottom with joyful SpongeBob, pizza, delivers, customer rush
Hermione at Hogwarts - McGonagall with strict Dumbledore, lesson, ends, magic wand
Hassan in Cairo - Amina with joyful Leila, tea, sips, afternoon break
Furrball in Toon - Town with silly Babs, toy, bats, chase game
Elias in Vienna - Nora with friendly Johan, opera, attends, evening show
Theo in Amsterdam - Lars with joyful Lotte, boat, rows, canal ride
Korra in Republic - City with fierce Asami, car, drives, night patrol
Mila on Yacht - Hugo with calm Eva, drink, enjoys, ocean breeze
Anna in Rome - Lucas with lively Clara, espresso, drinks, morning routine
Leo on Road - Noah with excited Mark, engine, revs, road trip
James in Bar - Ethan with talkative Tom, beer, drinks, happy hour
Tina on Boat - Kai with adventurous Liza, fish, catches, ocean trip
Rapunzel at Lantern - Festival with Flynn Rider, dream, floats, freedom quest
Perry in OWCA - Doofenshmirtz with goofy Carl, trap, escapes, spy mission
Sofia at Market - Mateo with helpful Zane, spice, selects, vendor visit
Velma in Mystery - Inc with smart Daphne, clue, finds, ghost hunt
Lucio in Lisbon - Ines with joyful Rafael, wave, surfs, coastal day
Victor at Gallery - Laura with creative Matteo, sculpture, views, art tour
Yuna in Kyoto - Kenji with diligent Sakura, bonsai, trims, spring morning
Chloe in Miraculous - Paris with helpful Tikki, villain, fights, hero mission
Gandalf in Rivendell - Frodo with loyal Legolas, journey, begins, ring quest
Simba on Pride - Scar with sneaky Hyena, plot, twists, lion throne
Omar on Bridge - Liza with adventurous Zain, photo, snaps, river view
Anna at Field - David with competitive Tom, kick, practices, soccer training
Lily at Office - Claire with diligent Noah, report, submits, monthly deadline
Olivia in Salon - Rachel with friendly Linda, haircut, gets, style update
Adira in Nairobi - Kofi with lively Zuri, drum, beats, street festival
Jack at Cafe - Mia with energetic Olivia, latte, orders, work break
Tarzan from Jungle - Jane with clever Terk, vine, swings, forest adventure
Vera in Prague - Tomas with polite Nina, map, checks, morning walk
Sherlock in London - Watson with insightful Irene, case, solves, mystery night
Emily in Hospital - Brian with experienced Susan, patient, checks, morning rounds
Luke at Endor - Leia with fierce Ewok, saber, glows, rebel mission
Zim on Earth - GIR with silly Dib, robot, powers, alien plan
Tiana on Bayou - Naveen with jazzy Louis, gumbo, boils, love magic
Elsa at Arendelle - Kristoff with reindeer Sven, love, grows, family bond
Freja in Oslo - Magnus with kind Leif, coffee, brews, morning routine
Anika in Mumbai - Ishaan with energetic Ravi, sweets, buys, Diwali market
Rapunzel in Tower - Flynn with sly Pascal, lantern, floats, hidden dream
Sully in Factory - Mike with playful Boo, door, opens, laughter hunt
David in Paris - Rachel with adventurous Mia, croissant, eats, breakfast outing
Paul on Plane - Noah with sleepy Jack, book, reads, long flight
Isaac on Train - Leo with calm Lucas, book, reads, daily commute
Newt at School - Tina with kind Queenie, creature, escapes, suitcase mystery
Ethan in Toronto - Noah with kind Isla, kayak, paddles, lake adventure
Silas in Prague - Mila with artistic Viktor, sculpture, admires, gallery visit
Otis in Edinburgh - Isla with calm Angus, tea, drinks, cozy evening
Tom in House - Jerry with mischievous Spike, trap, sets, kitchen chase
Harper on Beach - Owen with curious Mila, shell, collects, family trip
Eben in Cape Town - Zuri with playful Mosi, drum, plays, street party
Daniel in Rome - Isla with artistic Mateo, sketch, draws, park scene
Yara in Beirut - Lior with playful Nia, kite, flies, windy afternoon
Tarek in Istanbul - Yasmin with polite Leila, tea, brews, morning chat
Hugo in New - York with excited Owen, photo, takes, city tour
Yuna in Kyoto - Kenji with quiet Hana, garden, walks, spring blossoms
Drake in Miami - Travis with energetic Future, song, records, chart-topper
Harper in Vancouver - Leo with playful Finn, frisbee, catches, sunny afternoon
Freja in Oslo - Magnus with kind Leif, coffee, brews, morning fika
Haruki in Tokyo - Mei with patient Koji, lantern, lights, evening stroll
Mia in Studio - Lucas with artistic Anna, canvas, paints, portrait session
Selena in Texas - Taylor with loving Justin, song, writes, heartfelt tribute
Gael in Paris - Camille with joyful Marc, croissant, eats, breakfast outing
Enzo on Bike - Mila with energetic Zane, pedal, pushes, park ride
Ralph in Internet - Vanellope with glitch Shank, car, drives, final race
Greta in Hamburg - Finn with calm Juno, book, reads, library corner
Lucas on Campus - Maya with diligent Mateo, notes, exchanges, study session
Barack in Washington - Michelle with supportive Joe, speech, delivers, presidential address
Arlo in Boston - Lena with energetic Milo, frisbee, throws, park outing
Marek in Prague - Irena with polite Tomas, coffee, shares, riverside cafe
Gollum in Caves - Bilbo with small Sting, riddle, solves, secret path
Eli in Toronto - Tessa with energetic Noah, skateboard, rides, park trail
Monica on Plane - Ethan with tired Zane, snack, eats, in-flight break
Maya in Studio - Mateo with creative Gianna, song, records, music session
Marinette in Paris - Adrien with charming Plagg, mask, wears, hero patrol
David at Restaurant - Kate with cheerful Tom, dish, orders, dinner date
Wonder at Themyscira - Diana with mighty Ares, lasso, swings, heroic fight
Hiccup on Dragon - Island with playful Snotlout, fire, breathes, training day
Sam at Farm - Sophia with curious Jack, horse, rides, weekend retreat
Ethan on Mission - Luther with sharp Benji, gadget, hacks, spy chase
Vera in New - York with creative Theo, painting, finishes, art class
Gandalf in Middle - Bilbo under dark Mirkwood, sword, swings, dragon gold
Meera in Kathmandu - Ravi with kind Sita, temple, explores, spiritual journey
Zim on Irk - Planet with goofy GIR, robot, powers, invasion plot
Arthur from Camelot - Merlin with wise Lancelot, sword, draws, royal destiny
Beyoncé in Houston - Jay-Z with creative Blue, album, drops, music tour
Frodo in Mordor - Sam with tired Gollum, ring, drops, fiery destruction
Angelina in Los Angeles - Brad with kind Maddox, project, directs, film production
Stitch on Hawaii - Lilo with curious Nani, ukulele, plays, island concert
Maya in Lisbon - Rafael with bold Ines, pastry, bakes, kitchen session
Greta in Stockholm - Malala with passionate Emma, speech, gives, climate summit
Hagrid from Forest - Fang with loyal Norbert, hut, waits, dragon egg
Elsa on Iceberg - Olaf with warm Marshmallow, storm, clears, frozen curse
Flint in Swallow - Falls with loyal Sam, machine, builds, foodstorm fix
Mark at Station - Linda with helpful Charles, luggage, carries, weekend trip
Steven on Beach - City with tough Amethyst, gem, powers, fusion training
Emma at Theater - Ben with cheerful Clara, ticket, buys, musical night
Paul in Gym - Jack with focused Leo, routine, follows, fitness goal
Batman in Gotham - Robin with bold Alfred, Batmobile, drives, night patrol
Steven at Beach - City with loving Garnet, gem, glows, cosmic battle
Theo in Amsterdam - Lotte with curious Lars, canal, crosses, morning walk
Jack at Titanic - Rose with soft Cal, ocean, waves, farewell night
Peter in Lab - Tony with brilliant Strange, suit, builds, hero upgrade
Lance on Planet - Altea with clever Pidge, lion, flies, space mission
Aang with Appa - Toph with strong Katara, element, bends, world balance
Yogi in Jellystone - Boo-Boo with cautious Ranger, basket, grabs, picnic theft
Cleo in Athens - Niko with artistic Petra, sculpture, views, ancient site
Leo in Bookstore - Mark with thoughtful Mia, novel, picks, rainy afternoon
Mordecai in Park - Rigby with chill Benson, video game, plays, lazy afternoon
Jorge at Conference - Mia with persuasive Leo, plan, presents, keynote speech
Leo in Athens - Nia with caring Andreas, olive, picks, grove walk
Jorge in Madrid - Paula with artistic Hugo, mural, paints, street festival
Leo in Vineyard - Claire with happy Tom, wine, samples, tasting event
Tuffnut on Berk - Ruffnut with loyal Barf, dragon, flies, sky race
Ben at Cafe - Jenny with artistic Noah, sketch, draws, afternoon break
Lior in Tel - Aviv with lively Ori, guitar, strums, street performance
Buzz on Mars - Woody with heroic Rex, mission, completes, space adventure
Theo in Amsterdam - Maia with artistic Lars, canvas, paints, gallery show
John at Charity - Kate with generous Claire, check, signs, fundraiser event
SpongeBob in Bikini - Bottom with playful Patrick, net, swings, jellyfish hunt
Woody with Buzz - Jessie under alien Planet, toy, moves, adventure story
Vera in Vancouver - Jack with adventurous Finn, trail, explores, forest hike
